,distance_from_home,distance_from_last_transaction,ratio_to_median_purchase_price,repeat_retailer,used_chip,used_pin_number,online_order,fraud
573485,5.549581479752224,32.055004798544616,6.739905326061048,1.0,0.0,0.0,1.0,1.0
277514,8.989880162935524,0.467555358898277,0.5233492941369875,1.0,0.0,0.0,1.0,0.0
641566,6.977139343589638,2.230512564348336,1.322355464022489,1.0,0.0,0.0,0.0,0.0
479361,4.1119297865634215,0.0818621503964234,0.8491882155701309,1.0,1.0,0.0,0.0,0.0
238133,4.545477197205956,0.9349548915740536,0.6724638886322193,1.0,1.0,0.0,1.0,0.0
299488,13.299845378778889,2.353765458394318,0.4617757830237652,1.0,0.0,0.0,1.0,0.0
436450,11.85414497534014,0.1670108160065704,2.138458427538584,1.0,0.0,0.0,1.0,0.0
611595,21.674526892756827,21.72862231165542,1.145874825009457,1.0,0.0,0.0,1.0,0.0
858452,4.551074189639551,1.3561496218612412,0.3543729819835323,1.0,0.0,0.0,1.0,0.0
633242,48.06360160158802,6.595264335613172,2.7458703536725158,1.0,0.0,0.0,0.0,0.0
462851,103.99767555462132,0.5382156260290784,1.0906299201702736,1.0,1.0,0.0,0.0,0.0
671025,4.74643821495649,12.698477883447207,0.3845489176280032,1.0,0.0,0.0,1.0,0.0
128272,15.567466103904287,9.424746125073703,0.8120901154490813,1.0,1.0,0.0,1.0,0.0
644266,4.186921519249285,0.82433307276767,0.5467845507345668,1.0,1.0,0.0,0.0,0.0
820832,13.0808384136845,0.7551896241203161,0.7782098416217909,1.0,1.0,0.0,1.0,0.0
680702,0.6633021200607021,1.137410959824522,1.025574934656561,0.0,1.0,0.0,1.0,0.0
300357,18.45601704709859,0.5572056985395347,0.0696419742117658,1.0,0.0,0.0,1.0,0.0
739595,42.816204897523406,8.614742239145652,0.192468712043615,1.0,1.0,0.0,0.0,0.0
290902,15.89852570931829,0.5737835261385114,1.768136030128308,1.0,1.0,0.0,1.0,0.0
681280,7.948283112333385,0.4040469950303142,0.549410384787512,1.0,0.0,0.0,0.0,0.0
430795,3.925422834287864,0.733032509389962,1.4606170757979136,1.0,0.0,0.0,1.0,0.0
776326,49.664618929964725,1.5432296031459447,1.9142317278939185,1.0,0.0,0.0,1.0,0.0
634412,23.61376021413496,71.2402288794157,0.5626828056208513,1.0,0.0,0.0,1.0,1.0
261655,18.779768453204213,4.775377793072353,1.0314619280737842,1.0,1.0,0.0,1.0,0.0
891634,33.30209664166142,0.0977856241402055,0.4074873930962308,1.0,0.0,1.0,1.0,0.0
493090,1.7565542135596357,0.0325283715945662,1.7152938903440071,0.0,0.0,0.0,1.0,0.0
76430,11.679174279447658,2.805664772755466,1.031826274396998,1.0,1.0,1.0,1.0,0.0
257110,0.5579192693819132,1.1864779013117936,0.3661919787278705,0.0,1.0,0.0,1.0,0.0
941497,1.2281250017784755,0.0272313974452399,6.522708256123315,0.0,0.0,0.0,0.0,1.0
41513,126.87698289897236,0.378960293669259,0.4008045383873067,1.0,0.0,0.0,1.0,1.0
441199,11.41341031650422,0.3382132823360094,0.8128923738692736,1.0,1.0,0.0,1.0,0.0
82484,81.8990020972734,5.219384890314614,2.407722844693017,1.0,1.0,0.0,1.0,0.0
269605,7.32779600161574,9.015992950868592,0.2687022957944981,1.0,0.0,0.0,0.0,0.0
920445,2.4045791383426254,2.140671406771712,0.2002100182609145,1.0,0.0,1.0,0.0,0.0
195752,15.289193533310703,0.7361353501850942,2.152751728854335,1.0,0.0,0.0,0.0,0.0
359996,0.7047706959179081,2.749039444364168,0.8326281322481162,0.0,0.0,0.0,1.0,0.0
532491,0.8641319807441741,5.087855272441382,1.3723118677549198,0.0,1.0,1.0,1.0,0.0
856427,16.53197124649642,8.291900216010788,2.434195758117463,1.0,0.0,0.0,0.0,0.0
51120,67.54703579997319,0.1729088032416277,0.1959464082441374,1.0,1.0,0.0,1.0,0.0
709659,1.3205067098419514,0.0387380629609979,2.960376400958469,0.0,1.0,0.0,1.0,0.0
335964,12.754465674802306,2.073312242183192,0.2422781475626909,1.0,1.0,0.0,1.0,0.0
593610,2.360164464847209,1.005162893032678,2.075957652932128,1.0,1.0,0.0,1.0,0.0
470388,13.057613986857284,2.1626947468740214,0.3839328092887364,1.0,0.0,0.0,0.0,0.0
182444,13.44710572233278,0.4406792048801667,0.1289969713641035,1.0,1.0,0.0,1.0,0.0
216518,75.97561689081488,7.183946627554458,0.5478693966985045,1.0,0.0,0.0,1.0,0.0
474839,7.11705670858301,0.6590878198729073,0.4475831931469816,1.0,1.0,0.0,1.0,0.0
614837,120.5396707808953,22.31241862584943,1.6366137061965755,1.0,0.0,0.0,0.0,0.0
615224,61.103489781606136,4.993890494491427,0.2420841589309262,1.0,0.0,0.0,1.0,0.0
428198,0.9091174869635684,0.2481463227598268,0.3724639053741119,0.0,0.0,0.0,1.0,0.0
3012,0.9795460584198684,2.602940799799758,2.2610065054801534,0.0,1.0,1.0,1.0,0.0
550170,3.432512929160341,0.8339595186448608,2.856248048147654,1.0,0.0,0.0,1.0,0.0
177777,1.0747723515391134,6.345374878883075,0.9472644136638084,0.0,0.0,0.0,1.0,0.0
813190,32.389130383104586,5.2734966339746,1.141779130819562,1.0,1.0,0.0,1.0,0.0
153456,12.360262809718428,0.0141204676515546,2.7312120678754392,1.0,1.0,0.0,1.0,0.0
42620,17.80444715923799,0.7715365868602657,0.6755237596934179,1.0,0.0,0.0,1.0,0.0
924400,0.4310147371820494,0.1212734359717499,1.1917976849625729,0.0,1.0,0.0,1.0,0.0
39460,67.92100886887864,8.229366540056693,8.816902515723651,1.0,1.0,0.0,0.0,0.0
752001,29.951644055081445,3.0593841544222355,0.2856579059828559,1.0,0.0,0.0,1.0,0.0
454281,0.7597170755006049,0.8136468349988534,0.6598729410182266,0.0,0.0,0.0,1.0,0.0
973217,7.169636152213505,0.2119884591539201,1.5692251001986772,1.0,0.0,0.0,1.0,0.0
182485,5.6100444584003935,4.882837540029564,0.387216488727767,1.0,1.0,0.0,1.0,0.0
38197,16.054656456208328,4.064841235566925,0.6358106040260035,1.0,1.0,0.0,1.0,0.0
254249,14.18479855116005,1.5751100409228231,0.3598747812504864,1.0,0.0,0.0,0.0,0.0
940976,2.0729921950042502,9.062309274431682,3.9240685246290186,1.0,0.0,1.0,1.0,0.0
694674,10.790967894834214,0.2441506279059145,0.836946474843475,1.0,1.0,0.0,1.0,0.0
376323,30.846854661446205,0.7768028249194279,0.8359310841584618,1.0,0.0,0.0,0.0,0.0
839592,4.107885733012503,2.218759891403737,2.2448031515044025,1.0,0.0,0.0,1.0,0.0
856078,3.55361620650863,2.9427510188283064,1.9340791042207877,1.0,0.0,0.0,1.0,0.0
579758,5.063137588693827,28.66819353122281,1.2667593856264636,1.0,0.0,1.0,0.0,0.0
70240,14.355408773940486,2.08403616644346,0.2254790457364702,1.0,1.0,0.0,0.0,0.0
330142,23.74129292621212,0.7247647175200103,0.3184917501719013,1.0,0.0,0.0,1.0,0.0
744577,5.54778504221182,0.3895580784074642,9.197615050460744,1.0,1.0,1.0,0.0,0.0
864789,38.81487225829824,8.208634745501946,5.112367933571901,1.0,0.0,0.0,1.0,1.0
762119,5.456468244393457,58.70918146075165,0.7250939161685535,1.0,0.0,0.0,1.0,1.0
863899,14.525079090253609,0.0195445456542691,2.03921850684829,1.0,0.0,0.0,0.0,0.0
406525,16.829405381736095,0.3577866060700756,9.75841414187415,1.0,1.0,0.0,1.0,1.0
961382,23.09125334743335,7.742793677469843,2.3100262103236453,1.0,1.0,0.0,0.0,0.0
796028,12.530693329555842,0.6358573601245668,0.8008753193549004,1.0,0.0,0.0,0.0,0.0
699135,14.22735559172946,0.9409983935652096,0.7181404909932277,1.0,0.0,1.0,0.0,0.0
243666,8.227168492510907,1.7888002454179222,1.3732764647441953,1.0,1.0,1.0,1.0,0.0
462662,25.64254406024249,1.5406377051051696,1.511661580642696,1.0,0.0,0.0,1.0,0.0
177844,38.56186421745312,7.654330666411528,0.6375742605771431,1.0,0.0,0.0,0.0,0.0
861372,56.79543400478087,1.9730014399675904,2.084995151551149,1.0,0.0,0.0,1.0,0.0
4554,7.249829894862538,0.0076522417924577,3.4164307277731165,1.0,0.0,0.0,0.0,0.0
929079,178.51012515507105,17.834007117956013,0.7111149659759458,1.0,0.0,1.0,0.0,0.0
766846,18.88742099218532,11.257265289426067,1.1163178669859537,1.0,0.0,0.0,1.0,0.0
840562,5.767308689523278,0.1304141698588888,0.8830667300586899,1.0,1.0,0.0,1.0,0.0
184189,21.619213805117894,0.3522471212007794,0.5305217451263157,1.0,0.0,0.0,1.0,0.0
438283,2.3528359640893743,1.0943757833426024,0.2255608852733969,1.0,1.0,0.0,0.0,0.0
687484,1.323968655942395,0.4221308031581131,0.7973093359153456,0.0,0.0,0.0,1.0,0.0
587423,12.22481892244892,0.4582363487130079,0.645680549213601,1.0,0.0,0.0,1.0,0.0
88435,9.365594162728271,0.8334588009729771,0.071042369662965,1.0,0.0,0.0,1.0,0.0
746077,6.540898709132622,3.721237762351644,1.0275026251025343,1.0,1.0,0.0,0.0,0.0
263918,17.81280390012267,16.014055197345407,0.4939362784146974,1.0,0.0,0.0,1.0,0.0
122866,4.141901584832301,0.3652291951739012,1.046228218092681,1.0,0.0,0.0,1.0,0.0
617981,2.7205523578951847,0.4714665945620957,0.2036201872930918,1.0,1.0,1.0,1.0,0.0
109331,12.932601434279524,4.224257923946561,0.4787771227435323,1.0,1.0,0.0,1.0,0.0
74856,6.478282572264924,0.0898639443220466,0.7183461402843823,1.0,1.0,0.0,0.0,0.0
723660,2.6243697453020496,9.054156806769557,3.3470159831788946,1.0,0.0,0.0,1.0,0.0
38892,2.634257996855496,4.897609986109825,1.0637147365262845,1.0,0.0,0.0,1.0,0.0
769102,1.2802537828554326,0.0503050934599667,6.701561647142637,0.0,0.0,0.0,1.0,1.0
948623,34.70081150137295,5.023119240796723,1.0704541548358906,1.0,0.0,1.0,0.0,0.0
395072,9.293548600352844,1.143371155855425,2.462487742610373,1.0,0.0,0.0,0.0,0.0
393164,6.223079397976273,1.2878717039735816,0.2118282331643753,1.0,0.0,0.0,0.0,0.0
598991,1.6746210142929023,0.1293832802939117,0.9203569498403118,0.0,0.0,0.0,1.0,0.0
635380,12.944256253435691,9.484907755647669,0.4467087347178232,1.0,0.0,0.0,1.0,0.0
457542,3.4867593538833166,2.4025939796988607,8.115050152137428,1.0,0.0,0.0,0.0,0.0
407402,42.726912616315786,2.3869826950683875,2.0570882904031595,1.0,0.0,0.0,1.0,0.0
226938,2.6287686282707763,1.2827137017783563,1.2375207498192975,1.0,0.0,0.0,1.0,0.0
526744,0.2554413114081,0.0319633456537708,1.2102893161582586,0.0,0.0,0.0,1.0,0.0
205229,14.709590750658366,2.7729850567673267,0.3889229452267908,1.0,0.0,0.0,1.0,0.0
303977,13.689355157850546,0.45643096234465,1.4132765351159435,1.0,0.0,0.0,0.0,0.0
983379,3.4934172135177075,0.3952708146367331,0.2433296160962706,1.0,0.0,0.0,0.0,0.0
22740,1.3298851018907687,1.9267340753006572,0.6185686620641137,0.0,1.0,0.0,1.0,0.0
927758,67.77552845355973,0.1577070998103363,0.8450432048193034,1.0,0.0,0.0,1.0,0.0
406306,44.46155184302477,0.7192381485786146,2.0444883464051142,1.0,0.0,0.0,1.0,0.0
872333,1.4938368135844975,4.552817248866255,0.4813549419444359,0.0,0.0,1.0,0.0,0.0
199611,3.118756175537009,0.2500232634405011,0.7878111896162133,1.0,0.0,0.0,0.0,0.0
397777,19.37495930879012,1.926922938524432,1.7407778460892585,1.0,0.0,1.0,0.0,0.0
862697,13.332420907172716,0.95692655241277,1.5453902509296211,1.0,1.0,1.0,1.0,0.0
908670,3.475380301157799,2.787567117104343,1.0580906366558962,1.0,1.0,0.0,0.0,0.0
592391,17.245209307500758,11.552142928480558,1.3354818934135346,1.0,0.0,0.0,1.0,0.0
49400,1.6758272277691455,0.4894152922114489,1.102614530272276,0.0,1.0,0.0,1.0,0.0
406955,6.128897744536952,0.2716221152098016,1.4799481326029915,1.0,0.0,0.0,0.0,0.0
266224,32.718759577093955,23.343215137905013,1.876489127215179,1.0,1.0,0.0,1.0,0.0
638298,1.2201864874567343,2.215138300455296,0.5554971348867166,0.0,1.0,0.0,1.0,0.0
187586,0.5039891432150065,11.964929343068928,6.984016734841861,0.0,0.0,1.0,1.0,0.0
989956,88.01858581299082,0.4453534631886834,2.2161236470327985,1.0,0.0,0.0,0.0,0.0
831689,82.463279417906,12.136938786094817,0.805744425225847,1.0,1.0,0.0,1.0,0.0
140088,3.259535043674723,0.0870231156922063,0.4206953016253485,1.0,0.0,0.0,0.0,0.0
796314,0.5431997412406788,4.716696589732109,2.328839863482156,0.0,0.0,0.0,0.0,0.0
236756,16.252439811741507,5.4759311210014285,1.17254279487648,1.0,1.0,0.0,0.0,0.0
446136,1.3108818544212733,2.425356484967681,1.342081511298029,0.0,0.0,0.0,1.0,0.0
78972,2.58101600613394,0.0598705740157877,0.8538757371737813,1.0,0.0,0.0,0.0,0.0
915805,3.338461367798437,0.328745079400236,0.4154406267508104,1.0,0.0,0.0,1.0,0.0
341150,10.181101742052284,4.046779166333642,0.1618551750295762,1.0,0.0,0.0,1.0,0.0
24582,7.629515051619356,19.023548803085976,5.5022328571461365,1.0,0.0,0.0,1.0,1.0
207450,13.596217492281603,1.5449789035834098,1.3006983063111657,1.0,0.0,0.0,0.0,0.0
333306,12.948187690641204,8.995849860678565,2.473923478758864,1.0,0.0,0.0,1.0,0.0
198624,1.4620165319647065,5.852407482020968,0.9206143055155078,0.0,1.0,0.0,1.0,0.0
259896,13.370987749059804,1.1835575281335813,0.2424340439599666,1.0,1.0,0.0,0.0,0.0
70340,24.58641372994324,1.0097918177958107,1.0351702741790498,1.0,0.0,0.0,0.0,0.0
82801,11.830747031958538,0.0974210142190085,0.7592388344841007,1.0,0.0,0.0,1.0,0.0
347483,99.35067146725144,1.458351289591041,0.2223436501577338,1.0,0.0,0.0,0.0,0.0
273661,12.103594365134894,1.1738171577743368,1.2774582674230408,1.0,0.0,0.0,1.0,0.0
391887,39.52819369076596,0.0639757657562396,1.5704924975138588,1.0,0.0,0.0,1.0,0.0
179961,45.99998822425231,0.1781976748563364,0.9202483174725348,1.0,0.0,0.0,0.0,0.0
745069,15.828783560205968,0.0742404805606575,0.1135950048167459,1.0,0.0,0.0,0.0,0.0
496012,12.603481053353946,0.8902721303978159,1.948898640347934,1.0,0.0,0.0,1.0,0.0
277132,6.991782222180921,0.1386245327724509,0.3901017914414103,1.0,0.0,0.0,1.0,0.0
70250,44.08645524763568,0.0424016586150061,3.4717318323904838,1.0,0.0,1.0,1.0,0.0
828536,1.5778891685086265,10.124074606224006,3.2833393893975864,0.0,0.0,0.0,0.0,0.0
717576,20.66712452182587,0.1183160117505468,1.5173934625720251,1.0,0.0,0.0,1.0,0.0
128491,8.117480179217665,0.039560539841495,0.1274137521989511,1.0,0.0,0.0,0.0,0.0
904162,8.186651390992008,11.393180173085836,0.1602218855746548,1.0,1.0,0.0,1.0,0.0
552014,30.032280285120017,0.6703043497583017,3.0997661175088544,1.0,0.0,0.0,0.0,0.0
522618,22.175786504064117,1.361344300024181,0.3237028663590886,1.0,0.0,0.0,0.0,0.0
729629,6.335431107444364,3.326603346364136,0.1745781738079422,1.0,1.0,1.0,1.0,0.0
785530,65.63230343122743,0.4635306061688556,0.6883765168383573,1.0,1.0,0.0,1.0,0.0
939604,24.561282401172605,0.5487549145203598,6.78231531937836,1.0,0.0,0.0,1.0,1.0
970592,4.082626505961976,3.1780810738768634,1.9992221131350043,1.0,1.0,0.0,1.0,0.0
212427,1.8191486446960563,4.000552280122189,3.196322717191628,0.0,0.0,0.0,1.0,0.0
109932,5.494758159856421,1.056946722446047,2.638286957778162,1.0,0.0,0.0,1.0,0.0
976646,2.3129885787675475,0.3112927356613724,1.503292663803806,1.0,1.0,0.0,1.0,0.0
60295,24.699460363472504,0.1126275755223357,2.785466396070618,1.0,0.0,0.0,0.0,0.0
499477,36.432453491002136,0.423297475602391,0.4538773767020851,1.0,1.0,1.0,1.0,0.0
686941,13.136264772127328,0.0672112733376795,1.7417916967497618,1.0,0.0,0.0,0.0,0.0
997572,3.0079481357779057,0.0773716845711385,1.8026298202901885,1.0,1.0,0.0,0.0,0.0
829801,51.95747818128802,1.3034167866956048,2.715522276411714,1.0,0.0,0.0,1.0,0.0
823090,7.185132277160996,0.623208848258449,0.4307416175035758,1.0,1.0,0.0,1.0,0.0
259696,108.63343764479517,0.1391036038490874,0.9014846877102318,1.0,0.0,1.0,1.0,0.0
237497,5.45695792219984,0.0453192656210029,0.2495375941750021,1.0,0.0,0.0,0.0,0.0
955340,14.430615889911516,0.8723927350874188,3.7799924677737455,1.0,1.0,0.0,1.0,0.0
928533,1.4952817894404318,0.6126140372077149,3.8408921196490793,0.0,0.0,0.0,1.0,0.0
282002,7.351774082126728,1.1907474772000812,1.420093982334385,1.0,1.0,0.0,1.0,0.0
979631,21.263756424215547,0.9603950536819718,0.4990606688724812,1.0,0.0,0.0,1.0,0.0
621524,0.1797942008283695,0.8300120113512848,1.1150751478603789,0.0,1.0,0.0,1.0,0.0
922593,4.8113979607112585,6.844538291768411,0.6899177943280395,1.0,0.0,0.0,1.0,0.0
738104,8.426524047725657,0.4697865604982752,0.3110067275328425,1.0,1.0,0.0,1.0,0.0
657141,31.07577989492918,2.4392167634218267,0.256784647678714,1.0,0.0,0.0,0.0,0.0
125961,20.675960067783755,11.846548306847732,0.2640498618536481,1.0,0.0,0.0,0.0,0.0
27990,3.961215275577312,0.5491358700658606,0.8591793515495221,1.0,1.0,0.0,1.0,0.0
937820,122.10200676396178,0.1884005995852148,1.432662954491567,1.0,0.0,0.0,0.0,0.0
915169,4.0039037912724815,1.7336363810036544,0.5032394387815227,1.0,1.0,0.0,1.0,0.0
937994,3.070012472635818,0.2908269074751248,0.3522003783506148,1.0,0.0,0.0,1.0,0.0
886818,39.667799620274,0.1441938039376486,0.6228469076867567,1.0,1.0,0.0,1.0,0.0
331045,6.095340371997049,0.7051817746755246,2.1771600092737,1.0,1.0,0.0,1.0,0.0
844127,10.084264554609598,0.3114120162432405,0.5057867581079298,1.0,0.0,0.0,1.0,0.0
14504,0.7711367859106503,0.1451408316106678,0.3771093974309528,0.0,0.0,0.0,0.0,0.0
757666,3.2553608769297107,0.222260084806636,0.9760242081515962,1.0,0.0,0.0,1.0,0.0
41377,6.032373003213376,0.3842579074152503,1.6195691301886748,1.0,0.0,0.0,1.0,0.0
693832,1.4766842184617766,1.4450100492764848,3.387899325123429,0.0,0.0,0.0,1.0,0.0
848787,96.67259133695832,11.897369903984114,0.6138926289512827,1.0,1.0,0.0,0.0,0.0
805370,7.356040653013842,0.5613173546697597,0.5511906914886541,1.0,1.0,0.0,0.0,0.0
510818,3.4911328936811845,0.4454270568258647,0.9613822034068408,1.0,0.0,0.0,0.0,0.0
573216,4.893862612404599,0.2291872760256221,1.7240067789441804,1.0,1.0,0.0,0.0,0.0
341372,82.98907778380185,0.0239556500865692,3.5252163324458614,1.0,0.0,0.0,1.0,0.0
803108,3.030447503372284,1.5778599859673217,1.34065026329261,1.0,0.0,0.0,0.0,0.0
833518,53.41624885336874,24.34836750132341,2.311720040715744,1.0,0.0,0.0,1.0,0.0
974281,51.6012482077557,0.5846922774320182,0.8171048794320694,1.0,0.0,0.0,0.0,0.0
88621,10.693655274121372,1.092422098315714,1.5473080199244826,1.0,0.0,0.0,1.0,0.0
867668,9.235714234953855,1.0179901319703792,9.149971045226096,1.0,0.0,0.0,1.0,1.0
127743,4.174153631260326,9.814514329100628,0.5622725187180886,1.0,1.0,1.0,0.0,0.0
210323,53.492977598124256,0.6750229488631766,0.0717544979426952,1.0,1.0,0.0,1.0,0.0
19418,53.60597136160405,1.3765276916010207,1.4342076801274934,1.0,0.0,0.0,1.0,0.0
846345,5.021840151216701,0.4484826233182744,2.606396053057618,1.0,1.0,0.0,0.0,0.0
728380,10.832186052908373,0.1166562597363685,1.007908333276434,1.0,0.0,0.0,1.0,0.0
422423,25.68502302376595,0.2269858144143891,0.884258677575168,1.0,1.0,0.0,0.0,0.0
663949,5.260534699437701,0.044913025162601,0.9423836539570188,1.0,0.0,0.0,1.0,0.0
886176,15.201997976407892,4.280801698177361,1.974748638225756,1.0,1.0,0.0,1.0,0.0
534753,1.516081780095769,2.9747800854615,0.2573107411380433,0.0,0.0,0.0,1.0,0.0
563544,3.692789449462552,6.134817325027982,0.2350187442950587,1.0,1.0,0.0,1.0,0.0
904248,9.516781542206347,2.7948578486868483,3.6676789738977527,1.0,1.0,0.0,1.0,0.0
519869,6.859468594801353,5.705640933200913,0.8865987162454273,1.0,0.0,0.0,1.0,0.0
703160,2.6969646985295923,0.2290228561569959,2.5928136399499597,1.0,0.0,1.0,0.0,0.0
932296,19.98675822476007,16.883375456997463,0.3128150870440432,1.0,1.0,1.0,1.0,0.0
391193,10.471922142084942,23.951426963626904,1.8935519474054527,1.0,1.0,0.0,0.0,0.0
133278,5.506479209460461,0.1037463646924887,2.652112147850589,1.0,0.0,0.0,0.0,0.0
532109,4.311040361132161,1.2315425193831713,0.9625155373407824,1.0,1.0,0.0,0.0,0.0
87099,3.501800845058511,18.012585254921504,0.7377816940728629,1.0,0.0,0.0,0.0,0.0
881862,13.107441945135903,0.2920704453152579,0.8375499550338679,1.0,0.0,0.0,0.0,0.0
339322,2.359584119478502,0.3953552095887395,1.0417827669143418,1.0,1.0,0.0,1.0,0.0
919629,3.938320925084906,7.377835711953345,1.6552682298831851,1.0,0.0,0.0,1.0,0.0
958434,21.490573110243343,0.5431593375328075,1.655764629784278,1.0,0.0,0.0,1.0,0.0
655399,5.729482780001965,8.27196875318433,1.1260697402630064,1.0,0.0,0.0,0.0,0.0
28812,4.541358980494654,0.6287313954537439,0.3535967872669265,1.0,1.0,0.0,1.0,0.0
242647,0.4834383652850959,2.1997196307076075,0.1939293537626599,0.0,0.0,0.0,1.0,0.0
128652,12.97892628178267,0.5379222312301912,4.072343689332215,1.0,0.0,0.0,1.0,1.0
721620,4.271183073131182,0.051033185317084,0.2397908552124164,1.0,0.0,0.0,1.0,0.0
981600,0.740004575694446,0.0327202344879523,1.068418942857312,0.0,1.0,0.0,0.0,0.0
281153,4.860215305112837,0.7222190957415309,3.5624327659540014,1.0,1.0,0.0,1.0,0.0
892284,2.3038902519363678,2.101921892050369,0.5835103851485405,1.0,0.0,0.0,0.0,0.0
73613,13.427796322257835,0.0467462247266338,1.5721058349323012,1.0,0.0,0.0,0.0,0.0
888137,14.14617442139547,0.3130875527867965,2.1115028990524207,1.0,0.0,0.0,1.0,0.0
289779,27.780857764693312,0.5566078841236342,0.5042496891050642,1.0,0.0,0.0,1.0,0.0
299911,44.233732486728535,10.15977826635705,1.973458566568305,1.0,0.0,0.0,1.0,0.0
109697,4.557261527815164,0.8869970476748497,1.32217529521594,1.0,0.0,0.0,0.0,0.0
888404,10.248279274445474,10.801654488292003,1.2677814576028632,1.0,0.0,1.0,0.0,0.0
740052,15.963141513637773,0.0424135743421815,2.113900200831323,1.0,1.0,0.0,1.0,0.0
823907,53.031146061423264,0.0783078076563057,0.1172493391964598,1.0,0.0,0.0,1.0,0.0
352064,1.3902275557160375,0.1313543110071083,2.2729924844186606,0.0,0.0,0.0,1.0,0.0
646493,5.383716296248138,6.976578598117152,2.6483103397428445,1.0,0.0,0.0,0.0,0.0
324542,1.1056544625329217,0.4612844870988619,0.122915872651958,0.0,0.0,0.0,1.0,0.0
498590,56.51043447089199,1.702122275431635,0.890954870530245,1.0,1.0,0.0,1.0,0.0
791722,23.86686311406813,10.849191244431124,1.0629688457438766,1.0,0.0,0.0,0.0,0.0
81650,3.6740868952201327,0.0092763160516048,0.713643125875419,1.0,1.0,0.0,1.0,0.0
176936,9.099763865795728,0.745097864927504,3.119810073721132,1.0,1.0,0.0,1.0,0.0
681890,24.190404760519463,5.7412725056120495,3.5916523209690765,1.0,1.0,1.0,1.0,0.0
811947,6.5885748627158405,0.8062522175649304,0.2263417462357886,1.0,1.0,0.0,0.0,0.0
414719,5.257089342603358,0.2907934853489115,0.1704181328443039,1.0,0.0,0.0,1.0,0.0
310942,11.701064530116252,17.250317825989793,0.3446856542264087,1.0,0.0,0.0,0.0,0.0
943763,30.84300406138593,0.0820502356632212,6.002136082766367,1.0,0.0,0.0,1.0,1.0
929014,5.064805265834216,0.2363496752550097,0.3777111836740497,1.0,0.0,0.0,1.0,0.0
414976,5.8844558204508886,1.080788114661987,0.6603126695307309,1.0,0.0,0.0,0.0,0.0
334185,0.7500040201450233,3.2629125062840543,0.9646410929703044,0.0,0.0,0.0,1.0,0.0
626252,7.573833333254161,8.264278751468316,2.700083289407048,1.0,0.0,0.0,1.0,0.0
792333,114.15051617275068,0.1177874180013069,3.2787048566015025,1.0,1.0,0.0,1.0,0.0
902601,0.5026600824583174,0.3414438277596889,0.7330360814102119,0.0,1.0,0.0,1.0,0.0
477699,41.72482162425714,4.6222287234184325,0.1985391308222859,1.0,0.0,1.0,1.0,0.0
108468,4.276990396325387,0.3567776689587877,0.3292044929657351,1.0,0.0,0.0,1.0,0.0
757332,61.51345287453296,0.579940244300281,0.3889381369020117,1.0,0.0,0.0,0.0,0.0
802928,11.846691380125977,5.861866241824044,1.06526167586061,1.0,0.0,0.0,1.0,0.0
731210,41.231165207764825,0.3072544500722143,1.9985787858760848,1.0,0.0,1.0,1.0,0.0
20177,5.061302662869861,0.6445056562880355,1.1526785419613454,1.0,0.0,0.0,1.0,0.0
456763,36.73520398234578,7.446644000774374,0.7770695442741864,1.0,0.0,0.0,0.0,0.0
153181,4.243468992486011,2.191992662075354,1.1673496140712538,1.0,1.0,0.0,1.0,0.0
216547,5.22528154950884,1.1685159453526894,1.6126583025766654,1.0,0.0,1.0,0.0,0.0
160727,26.74602539282005,2.0589426959998667,9.49276149474829,1.0,0.0,0.0,0.0,0.0
924771,4.594631310887108,1.117083007525385,0.0591003700196018,1.0,0.0,0.0,1.0,0.0
66556,2.518275513435792,0.1326544158615744,0.4893351514180937,1.0,0.0,0.0,0.0,0.0
346216,104.95507708127602,0.7375508353066784,0.1770293314794806,1.0,0.0,0.0,0.0,0.0
118632,121.83670731001048,0.8172906732877582,0.7609703066529723,1.0,0.0,0.0,0.0,0.0
355866,36.37953849163312,0.6367245271673853,7.086424108831836,1.0,1.0,0.0,0.0,0.0
894864,14.551139503972848,3.592295045031235,6.263270316294864,1.0,0.0,0.0,1.0,1.0
242483,8.314540500810224,1.0274419850040026,0.7728735866286756,1.0,1.0,0.0,1.0,0.0
201751,1.698069323025071,1.5831089880158289,1.2688353484677195,0.0,0.0,0.0,1.0,0.0
259910,5.260015338664233,5.089845059419104,1.500037569122323,1.0,0.0,0.0,0.0,0.0
852535,10.840743743617177,2.4500043789326265,0.6471161605495656,1.0,1.0,0.0,0.0,0.0
116049,7.511908129959045,2.141269006729466,0.3004231609823543,1.0,1.0,0.0,0.0,0.0
320265,6.291859992595065,5.700649857261315,0.5333211704580584,1.0,0.0,0.0,0.0,0.0
816714,6.899720767668383,0.8100991006620968,3.770422578605333,1.0,0.0,0.0,1.0,0.0
989906,18.130676893905896,3.1273174144393145,0.1613239252928279,1.0,0.0,0.0,0.0,0.0
902794,6.136032598853811,1.2429978950324,2.236362272494863,1.0,0.0,0.0,1.0,0.0
185974,3.217740191199775,0.7307706750380799,0.7590221791662874,1.0,0.0,0.0,1.0,0.0
939350,3.514132162917207,0.1028989284915932,0.1844829994146847,1.0,0.0,0.0,1.0,0.0
671883,1.4016725469172688,5.124956186426855,0.633552130820547,0.0,0.0,0.0,1.0,0.0
934345,103.65194240007229,1.197907150028715,1.0815398064191033,1.0,0.0,0.0,1.0,1.0
